Sum_Parameter;Rotational speed [rpm];Torque [Nm];Tool wear [min];Air temperature [K];Process temperature [K];Machine failure
0;1665;46.9;22;298.0;309.0;0
0;1536;47.9;79;302.4;311.0;0
0;1491;40.5;85;300.8;311.2;0
0;1452;48.4;110;301.8;310.7;0
0;1355;44.8;70;298.2;307.8;0
0;1340;54.0;6;297.8;308.9;0
0;1567;37.1;73;298.6;309.5;0
0;1382;49.2;149;298.4;308.2;0
1;1379;44.6;22;302.3;310.1;1
0;1373;48.7;189;300.4;311.9;0
0;1635;32.4;185;298.8;310.0;0
0;1523;42.7;122;303.5;311.4;0
0;1443;47.7;31;300.3;309.9;0
0;1704;26.3;73;298.6;308.4;0
0;1446;43.3;62;297.2;308.4;0
0;1528;37.5;20;297.9;309.0;0
0;1391;58.5;10;297.2;308.1;0
0;1377;46.0;7;297.7;308.9;0
0;1426;46.5;73;301.6;312.0;0
0;1606;32.6;102;297.9;307.8;0
0;1597;33.5;116;298.4;309.3;0
0;1740;28.7;86;304.2;313.4;0
0;1491;47.9;171;302.3;311.0;0
0;1374;47.0;192;301.4;311.2;0
0;1551;36.8;170;300.5;312.3;0
0;1422;51.0;0;298.1;308.7;0
0;1447;47.3;181;301.0;311.3;0
0;1263;62.0;57;299.9;309.4;0
0;1570;37.4;190;301.0;310.9;0
0;1518;40.9;6;297.8;309.0;0
0;1509;39.3;186;297.2;307.9;0
0;1573;39.7;155;300.1;309.6;0
0;1434;44.5;41;300.5;311.3;0
0;1492;45.3;156;298.3;309.5;0
0;1629;30.4;30;301.1;311.0;0
0;1444;43.9;144;297.8;307.5;0
0;1549;38.7;133;299.7;309.7;0
0;1479;50.4;105;298.1;308.9;0
0;1671;30.1;177;302.6;312.0;0
0;1577;43.1;188;298.0;308.7;0
0;1395;49.1;59;299.0;310.1;0
0;1352;52.4;137;300.7;311.7;0
0;1256;54.0;161;295.6;306.1;0
1;1366;51.0;99;302.6;311.0;1
0;1575;39.9;166;297.7;308.9;0
0;1334;53.3;13;301.4;311.0;0
0;1444;46.7;161;299.0;310.1;0
0;1442;43.9;13;298.8;309.7;0
0;1351;46.1;179;297.8;309.9;0
0;1609;35.1;13;301.6;310.9;0
0;1451;47.6;140;300.9;310.3;0
0;1469;43.1;4;297.4;308.4;0
0;1543;33.7;166;303.7;312.4;0
0;1642;32.2;173;298.3;308.5;0
0;1471;44.1;156;300.9;310.8;0
0;1544;40.5;168;296.7;308.0;0
0;1471;45.3;96;299.0;308.7;0
0;1480;41.6;98;300.2;310.4;0
0;1507;45.1;110;303.5;312.6;0
0;1650;30.8;180;300.3;309.3;0
0;1534;37.7;177;301.4;310.9;0
0;1602;26.0;23;299.2;310.5;0
0;1689;32.5;17;301.4;310.6;0
0;1475;46.3;0;300.5;311.4;0
0;1814;25.9;9;301.5;310.8;0
0;1615;31.9;140;297.3;308.8;0
0;1475;39.0;196;300.2;311.4;0
0;1589;34.6;217;299.1;309.9;0
0;1527;36.7;181;299.6;309.2;0
0;1534;35.0;183;297.4;309.1;0
0;1559;39.0;126;297.0;307.7;0
0;1414;49.0;168;297.0;307.8;0
0;1593;34.5;124;298.4;308.6;0
0;1496;44.0;133;301.4;311.0;0
0;1632;30.6;104;304.0;313.2;0
0;1569;35.3;20;299.6;310.9;0
0;1692;40.2;16;298.8;309.6;0
0;1558;25.0;137;301.0;310.1;0
0;1520;38.0;154;300.4;310.8;0
0;1610;33.7;141;301.1;310.7;0
0;1589;35.8;153;297.9;307.5;0
0;1771;26.1;3;300.6;311.9;0
0;1526;42.1;117;298.8;309.9;0
0;1526;36.9;41;297.0;308.3;0
0;1461;42.5;201;300.8;310.7;0
0;1469;47.6;119;296.9;308.0;0
0;1530;41.6;167;301.5;310.5;0
0;1507;42.4;22;303.6;313.1;0
0;1579;34.6;124;300.5;311.4;0
0;1382;36.8;150;297.9;309.0;0
0;1352;51.2;113;301.8;310.9;0
0;1474;44.2;155;299.7;309.1;0
0;1614;35.8;24;297.5;308.4;0
0;1353;49.7;184;297.4;308.8;0
0;1696;27.2;60;298.9;309.9;0
0;1435;35.5;26;297.4;308.5;0
0;1761;30.3;202;301.8;311.2;0
0;1711;28.9;190;304.1;313.3;0
0;1411;48.4;160;297.7;309.7;0
0;1436;49.6;30;300.1;310.2;0
0;1647;34.2;16;302.6;310.3;0
0;1417;55.9;7;297.3;308.7;0
0;1472;43.7;150;298.5;309.3;0
0;1570;37.3;108;297.5;308.5;0
0;1716;26.1;146;297.5;308.9;0
0;1447;47.5;166;302.3;312.2;0
0;1547;36.6;83;301.8;310.9;0
0;1569;36.2;57;304.0;313.3;0
0;1348;55.5;59;300.7;311.8;0
0;1519;29.4;0;297.3;308.2;0
0;1615;32.0;183;300.9;310.8;0
0;1472;37.3;77;301.4;310.6;0
0;1450;52.3;204;300.7;310.8;0
0;1523;24.7;155;299.3;309.1;0
0;1465;42.7;150;296.7;307.6;0
0;1474;47.7;154;297.3;308.1;0
0;1542;36.8;96;297.4;309.4;0
0;1508;41.3;35;302.3;311.3;0
0;1412;47.9;196;297.3;308.1;0
0;1341;50.2;98;301.1;310.7;0
0;1418;49.8;27;298.7;309.8;0
0;1453;43.3;86;297.7;308.5;0
0;1410;43.0;23;299.2;308.3;0
0;1456;48.1;74;300.5;309.9;0
0;1385;61.0;26;299.5;309.2;0
0;1321;49.4;114;299.5;308.7;0
0;1434;39.7;9;298.9;309.6;0
0;1843;25.8;48;296.8;307.9;0
0;1558;39.4;26;300.1;309.4;0
0;1398;23.7;0;297.6;308.5;0
0;1432;50.7;175;300.7;310.7;0
0;1375;52.9;61;298.9;310.0;0
1;1329;49.6;130;302.3;310.9;1
0;1645;37.4;196;297.4;308.9;0
0;1680;30.8;9;298.2;308.3;0
0;1448;44.6;156;297.0;308.1;0
0;1515;39.5;202;298.1;309.4;0
0;1331;48.8;81;298.8;308.6;0
0;1512;35.7;74;300.9;312.1;0
0;1595;33.1;34;298.8;310.4;0
0;1577;35.9;66;299.1;308.3;0
0;1596;34.1;5;299.0;310.3;0
0;1491;40.5;153;299.7;309.0;0
0;1558;36.4;119;299.3;308.9;0
0;1666;33.0;5;298.6;309.7;0
0;1403;50.7;9;302.8;310.1;0
0;1268;54.6;148;299.9;310.1;0
0;1378;47.7;188;297.2;308.4;0
0;1510;38.4;50;298.6;309.4;0
0;1394;44.8;71;303.4;311.6;0
0;1446;43.0;17;301.4;310.7;0
0;1432;40.0;197;298.7;308.8;0
0;1447;40.7;174;300.2;311.2;0
0;1539;36.0;2;298.8;309.8;0
0;1390;46.3;94;297.6;308.6;0
0;1547;33.1;72;301.8;310.7;0
0;1413;43.9;181;301.1;310.7;0
0;1396;52.7;83;297.5;308.6;0
0;1457;44.5;71;298.5;309.3;0
0;1494;37.3;166;301.5;310.4;0
0;1557;37.6;75;297.4;308.5;0
0;1466;42.1;172;299.8;311.1;0
0;1405;39.6;109;299.0;308.8;0
0;1761;25.9;171;299.0;309.0;0
0;1501;35.0;55;298.8;308.6;0
0;1492;47.2;202;300.5;311.3;0
0;1396;46.3;169;300.4;311.2;0
0;1539;37.7;79;301.4;310.5;0
0;1654;34.3;126;298.8;309.8;0
0;1511;36.6;133;299.9;309.5;0
0;1489;43.7;19;300.6;310.2;0
0;1425;50.5;194;299.9;309.3;0
0;1435;34.3;164;300.5;310.4;0
0;1530;39.6;158;300.3;311.7;0
0;1403;38.4;43;298.0;309.9;0
0;1772;27.3;64;300.6;310.8;0
0;1431;41.9;0;302.7;310.5;0
0;1422;47.0;149;298.3;308.0;0
0;1448;22.6;161;297.4;309.0;0
0;1350;58.5;13;301.4;310.8;0
0;1427;51.5;144;297.0;308.1;0
0;1497;40.9;2;299.5;309.0;0
0;1490;28.2;146;297.4;308.3;0
0;1572;37.3;31;299.5;309.2;0
0;1405;47.6;52;301.4;311.1;0
0;1375;53.8;183;300.3;311.7;0
0;1477;40.9;148;300.9;310.6;0
0;1557;37.1;92;301.2;310.6;0
0;1370;44.7;152;302.2;310.9;0
0;1404;43.7;84;296.9;308.0;0
0;1391;52.7;236;296.7;308.0;0
0;1644;31.8;198;301.7;310.9;0
0;1650;32.7;125;301.5;310.9;0
0;1440;44.4;13;297.5;308.4;0
0;1390;47.6;127;300.6;309.5;0
0;1378;52.1;166;300.7;311.1;0
1;1420;59.1;203;300.9;310.7;1
0;1280;42.9;24;302.3;310.1;0
0;1463;37.4;101;299.0;310.1;0
0;1536;32.7;192;300.7;310.6;0
0;1365;52.4;113;298.6;309.5;0
0;1622;36.8;20;301.0;310.8;0
0;1392;42.4;129;301.4;310.7;0
0;1750;31.0;197;298.0;308.0;0
0;1344;46.1;206;302.6;312.3;0
0;1407;52.3;17;298.2;308.4;0
0;1334;53.3;157;301.4;311.0;0
0;1524;40.0;147;298.8;309.7;0
0;1542;37.6;153;297.9;307.5;0
0;1767;27.3;171;298.2;308.8;0
0;1578;32.4;223;300.9;311.8;0
0;1944;23.4;137;303.0;311.1;0
0;1753;28.5;66;300.2;309.6;0
0;1368;46.6;185;301.0;310.5;0
0;1441;43.2;147;298.4;309.4;0
0;1406;38.5;0;300.3;311.7;0
0;1767;48.6;168;298.3;308.8;0
0;1532;38.3;114;297.4;308.8;0
0;1879;22.1;0;299.2;309.1;0
0;1356;45.5;82;300.7;311.9;0
0;1590;29.5;127;299.7;310.6;0
0;1448;49.9;119;298.9;310.1;0
0;1466;44.0;50;300.3;311.5;0
0;1282;50.2;75;300.3;309.5;0
0;1479;44.3;23;298.2;308.1;0
0;1546;33.0;166;301.8;311.0;0
0;1408;47.8;66;299.3;309.2;0
0;1549;41.2;223;301.3;311.1;0
0;1452;46.5;42;298.5;308.2;0
0;1427;48.8;78;303.4;312.3;0
0;1738;25.4;98;298.2;308.3;0
0;1437;45.5;29;297.5;308.4;0
0;1447;28.7;30;300.2;309.9;0
0;1897;20.2;49;298.5;308.6;0
0;1636;50.2;160;298.9;310.2;0
0;1457;40.6;104;301.0;310.9;0
0;1619;32.8;57;300.6;309.6;0
0;1478;39.5;160;299.7;309.1;0
0;1541;40.2;123;297.7;308.6;0
0;1372;42.8;95;301.5;310.6;0
0;1405;52.9;67;303.3;311.8;0
0;1968;52.7;166;297.9;307.5;0
0;1412;53.2;80;298.4;309.4;0
0;1715;29.4;177;300.7;310.7;0
0;1506;29.9;95;302.6;311.0;0
0;1663;28.3;157;301.0;310.5;0
0;1653;32.6;124;300.6;310.6;0
0;1702;26.7;85;302.4;311.3;0
0;1378;51.1;190;300.9;311.0;0
0;1540;28.2;176;300.7;311.9;0
0;1606;33.3;12;300.4;311.8;0
0;1418;44.1;59;300.7;310.1;0
0;1549;38.7;15;298.1;309.6;0
0;1543;40.9;190;301.5;310.4;0
0;1633;37.2;92;298.4;310.1;0
0;1608;37.9;67;298.2;307.8;0
0;1447;46.5;181;296.9;307.7;0
0;1478;50.1;137;298.2;308.3;0
0;1418;47.2;57;298.2;308.4;0
0;1465;41.0;129;300.9;312.1;0
0;1549;34.6;162;297.1;308.0;0
0;1550;39.7;141;300.4;311.7;0
0;1402;38.7;98;299.6;310.7;0
0;1456;44.6;98;297.9;309.0;0
0;1557;36.9;17;300.6;310.2;0
0;1476;46.9;37;302.0;310.7;0
0;1399;55.6;149;304.2;313.4;0
0;1413;47.5;188;299.0;310.0;0
0;1504;39.8;120;299.0;310.6;0
0;1748;26.3;172;302.6;312.1;0
0;1501;39.9;160;300.2;311.7;0
0;1493;35.3;19;303.6;312.7;0
0;1489;33.6;181;300.1;309.6;0
0;1485;40.6;100;298.9;308.5;0
0;1654;28.9;58;296.9;308.0;0
0;1396;40.2;158;301.4;311.0;0
0;1852;24.4;141;298.2;307.6;0
1;1361;56.8;171;303.0;311.2;1
0;1653;28.4;106;297.6;308.3;0
0;1468;35.7;208;300.9;310.7;0
0;1420;48.9;54;302.6;312.0;0
0;1366;46.1;69;303.5;311.6;1
0;1629;26.5;5;300.3;310.3;0
0;1347;52.9;181;302.3;311.3;0
0;1492;37.8;137;299.2;308.7;0
0;1573;38.5;193;302.4;311.0;0
0;1441;42.8;179;298.9;310.1;0
0;1445;43.8;114;301.3;310.3;0
0;1479;47.7;150;300.6;310.4;0
0;1570;35.0;126;304.0;313.2;0
0;1528;35.7;0;301.3;310.5;0
0;1526;41.4;73;297.4;308.4;0
0;1375;27.7;203;299.7;309.2;0
0;1456;47.3;94;299.8;310.0;0
0;1469;45.6;122;298.8;308.6;0
0;1429;42.8;129;300.5;309.8;0
0;1555;29.1;14;300.9;310.8;0
0;1473;42.0;173;300.0;309.3;0
0;1543;41.1;72;297.7;308.9;0
0;1428;43.3;51;295.6;306.2;0
0;1501;36.7;139;300.2;311.4;0
0;1448;43.9;53;300.0;309.6;0
0;1448;54.8;0;302.2;311.2;0
0;1394;44.7;54;300.0;309.5;0
0;1452;47.7;7;298.1;307.7;0
0;1449;45.8;111;297.5;308.8;0
0;1394;50.7;195;300.4;309.8;0
0;1504;34.6;57;302.5;310.5;0
0;1453;42.2;152;300.7;310.8;0
0;1642;32.8;159;298.8;309.5;0
0;1461;40.5;98;300.6;310.1;0
0;1470;38.8;178;302.0;310.0;0
0;1359;34.2;15;300.4;309.6;0
0;1386;41.7;184;300.7;310.6;0
0;1536;41.2;210;299.9;309.4;0
0;1597;32.7;138;301.0;309.6;0
0;1371;40.3;195;297.6;308.4;0
0;1667;30.7;92;298.6;309.7;0
0;1489;39.7;69;297.3;308.4;0
0;1733;28.7;26;297.1;308.5;0
0;1660;31.6;38;300.1;311.4;0
0;1548;34.2;98;303.5;312.0;0
0;1793;25.9;112;302.0;310.5;0
0;1461;43.2;70;301.5;310.6;0
0;1447;28.7;176;299.0;310.1;0
0;1535;40.1;173;300.6;309.8;0
0;1410;54.6;192;300.5;311.0;0
0;1378;55.3;150;301.5;310.4;0
0;1492;46.2;32;302.6;312.2;0
0;1270;61.9;64;298.6;309.9;0
0;1607;30.3;147;299.3;309.1;0
0;1433;39.0;70;300.7;311.0;0
0;1438;44.1;65;300.4;311.9;0
0;1510;37.5;94;302.9;312.2;0
0;1874;41.6;130;296.7;307.9;0
0;1442;44.2;4;301.4;310.9;0
0;1388;43.0;98;298.3;308.1;0
0;1474;42.1;64;297.1;308.7;0
0;1542;33.4;30;298.0;308.7;0
0;1545;35.4;82;301.4;311.0;0
0;1501;41.4;4;302.5;310.4;0
0;1479;31.3;64;301.2;310.8;0
0;1590;35.2;62;300.7;310.9;0
0;1559;34.4;153;299.8;309.8;0
0;1518;34.4;53;300.4;311.6;0
0;1466;44.4;144;300.8;310.6;0
0;1447;41.5;184;303.5;312.0;0
0;1475;42.0;147;300.7;310.8;0
0;1594;34.9;213;298.0;308.3;0
0;1440;42.4;140;300.9;310.3;0
0;1438;38.9;103;300.6;310.0;0
0;1809;25.1;104;300.5;311.7;0
0;1350;58.5;13;301.5;310.7;0
0;1359;46.6;39;300.0;309.0;0
0;1680;31.4;185;301.5;310.8;0
0;1434;40.6;20;300.8;311.4;0
0;1517;41.6;173;300.4;309.6;0
0;1320;57.9;32;298.6;309.5;0
0;1520;38.9;53;298.2;308.7;0
0;1540;37.7;83;304.2;313.5;0
0;1466;41.5;73;297.5;308.4;0
0;1619;29.7;128;297.7;308.6;0
0;1622;33.8;34;300.1;310.1;0
0;1359;50.8;66;300.2;309.6;0
0;1469;48.7;168;303.0;311.0;0
0;1639;30.9;229;300.5;311.6;0
0;1558;38.9;160;299.2;310.3;0
0;1473;46.1;131;297.4;308.8;0
0;1390;52.1;163;298.6;310.0;0
0;1868;24.3;188;297.2;308.5;0
0;1316;59.3;172;303.7;312.4;0
0;1540;38.2;157;303.5;312.0;0
0;1616;34.5;64;300.5;309.8;0
0;1459;43.4;56;304.2;313.5;0
0;1556;36.6;54;301.3;310.7;0
0;1465;49.5;156;299.3;309.0;0
0;1466;48.7;2;302.2;311.4;0
0;1429;37.0;87;301.0;310.6;0
0;1418;47.0;139;303.8;312.6;0
0;1534;40.2;37;301.4;310.0;0
0;1455;50.9;175;299.7;309.1;0
0;1415;45.6;174;297.2;308.0;0
0;1508;47.4;24;300.4;311.7;0
0;1618;36.1;53;298.0;308.4;0
0;1517;40.7;15;300.8;312.4;0
0;1366;47.1;162;302.4;311.9;0
0;1520;45.7;147;301.4;310.7;0
0;1585;37.1;11;297.4;308.5;0
0;1372;52.8;44;296.2;307.5;0
0;1451;43.2;134;299.0;310.3;0
0;1447;49.6;166;298.2;308.6;0
0;1814;23.8;126;299.4;308.7;0
0;1356;54.1;108;298.7;309.8;0
0;1481;41.4;170;300.4;310.0;0
0;1587;35.9;146;298.6;309.8;0
0;1564;37.0;169;301.1;311.2;0
0;1433;51.3;23;298.6;309.6;0
0;1469;44.2;146;297.7;308.9;0
0;1372;51.2;160;304.1;312.7;0
0;1551;37.6;172;302.5;310.3;0
1;1370;54.0;211;302.7;311.6;1
0;1643;33.4;71;301.8;310.6;0
0;1592;35.8;98;298.3;308.0;0
0;1402;48.1;0;300.9;310.7;0
1;1358;62.1;214;301.6;310.6;1
0;1471;44.1;125;300.5;311.9;0
0;1662;30.7;21;298.1;307.8;0
0;1711;40.2;140;298.8;308.5;0
0;1420;50.9;158;303.7;312.7;0
0;1631;30.4;26;297.8;308.9;0
0;1484;43.7;213;299.3;308.7;0
0;1478;39.9;2;300.6;310.4;0
0;1596;35.4;83;302.4;311.0;0
0;1523;41.9;121;300.5;310.7;0
0;1596;37.2;18;298.5;308.2;0
0;1657;36.3;187;301.4;310.8;0
0;1408;40.9;129;300.2;309.5;0
0;1434;44.5;43;300.7;310.8;0
0;1416;46.8;96;301.9;311.0;0
0;1452;48.6;55;299.1;308.2;0
0;1496;37.6;69;301.9;310.4;0
0;1392;41.8;156;301.2;310.7;0
0;1436;48.0;35;301.6;310.7;0
0;1391;54.8;142;298.2;308.8;0
0;1418;45.3;100;300.7;309.3;0
0;1575;36.3;7;298.1;308.1;0
0;1528;38.8;20;298.2;308.9;0
0;1445;44.4;57;302.2;310.8;0
0;1545;36.9;152;302.3;311.8;0
0;1663;31.7;166;299.2;310.1;0
0;1458;45.5;5;298.0;309.0;0
0;1416;49.4;158;302.2;311.8;0
0;1519;34.6;18;299.0;308.7;0
0;1384;45.8;112;302.4;311.7;0
0;1490;43.9;142;298.8;308.5;0
0;1545;35.1;44;302.5;311.5;0
0;1390;46.7;46;300.6;312.0;0
0;1356;45.2;212;301.5;310.6;0
0;1633;36.5;24;299.7;310.1;0
0;1412;43.0;166;296.9;307.8;0
0;1587;34.1;103;303.9;313.2;0
0;1646;29.2;103;300.5;312.0;0
0;1445;32.5;2;303.3;311.4;0
0;1452;39.1;20;300.6;310.2;0
0;1459;45.9;219;300.8;311.7;0
0;1549;39.9;37;297.6;308.4;0
0;1462;45.7;202;298.0;307.7;0
0;1411;43.7;130;298.3;307.8;0
0;1464;43.1;6;298.9;310.1;0
0;1447;44.3;158;299.3;308.4;0
0;1711;27.0;117;303.5;312.5;0
0;1946;20.5;57;300.8;309.5;0
0;1282;58.1;146;297.8;308.9;0
0;1497;39.0;192;300.4;309.9;0
0;1470;40.4;67;298.3;308.3;0
0;1565;34.2;160;300.6;310.6;0
0;1588;37.2;115;297.0;307.9;0
0;1667;30.5;70;300.2;309.2;0
0;1492;42.8;197;301.0;310.9;0
0;1463;43.1;59;299.9;311.0;0
0;1623;34.4;32;301.9;310.6;0
0;1553;33.5;135;297.3;308.3;0
0;1593;47.3;155;301.5;310.5;0
0;1446;49.0;154;303.7;312.5;0
0;1390;51.5;176;299.3;308.5;0
0;1526;51.6;71;300.6;309.4;0
0;1601;33.1;166;300.1;309.6;0
0;1666;34.2;113;298.2;308.9;0
0;1408;47.0;202;301.0;310.4;0
0;1704;29.0;49;297.6;308.6;0
0;1470;45.7;99;298.7;309.7;0
0;1602;33.7;148;297.8;307.3;0
0;1534;35.6;34;298.9;309.0;0
0;1378;45.7;73;301.5;310.6;0
0;1522;43.8;70;301.8;310.8;0
0;1471;40.7;91;300.5;309.4;0
0;1393;47.0;88;298.3;308.4;0
1;1637;36.2;218;298.6;309.8;1
0;1563;32.8;51;298.2;308.1;0
0;1452;38.1;193;299.8;309.3;0
0;1449;33.4;173;300.8;311.1;0
0;1569;33.4;191;299.1;310.6;0
0;1980;20.9;200;300.8;311.9;0
0;1549;36.0;23;302.4;312.0;0
0;1539;44.7;119;298.5;309.3;0
0;1406;41.9;48;303.5;312.9;0
0;1477;44.7;9;300.3;311.4;0
0;1510;38.8;110;298.4;309.5;0
0;1472;46.6;50;298.5;308.0;0
0;1523;38.8;199;297.3;308.5;0
0;1386;44.1;5;298.4;309.1;0
0;1292;55.6;85;297.6;308.7;0
0;1532;39.9;188;303.0;311.1;0
0;1873;22.2;126;296.8;307.6;0
0;1547;33.1;68;298.6;309.4;0
0;1627;30.9;0;303.6;311.1;0
0;1410;50.6;124;300.4;309.6;0
0;1542;36.7;117;298.8;309.5;0
0;1501;40.8;83;300.0;311.3;0
0;1517;39.6;152;298.4;307.9;0
0;1425;43.4;92;298.2;308.5;0
0;1542;35.1;6;299.6;309.0;0
0;1383;52.1;147;300.1;309.6;0
0;1708;31.3;180;300.8;311.9;0
0;1590;32.6;145;297.2;308.1;0
0;1650;30.4;21;300.1;310.1;0
0;1422;44.8;204;297.3;308.4;0
2;1429;74.5;179;298.8;310.1;1
0;1384;48.3;124;298.4;308.7;0
0;1450;40.3;191;301.4;310.7;0
0;1645;31.4;157;298.8;309.5;0
0;1429;31.1;137;298.3;309.2;0
0;1431;45.8;84;303.7;312.0;0
0;1373;56.9;128;297.8;307.8;0
0;1452;42.8;199;301.0;311.1;0
0;1566;32.7;195;303.4;312.2;0
0;1500;40.4;89;300.2;309.5;0
0;1605;29.5;57;299.4;309.3;0
0;1616;37.2;228;300.5;310.2;0
0;1458;44.1;137;301.5;310.5;0
0;1910;20.9;100;297.2;308.3;0
0;1477;36.1;32;298.2;308.8;0
0;1585;35.9;17;301.7;311.0;0
0;1418;46.7;7;302.5;310.3;0
0;1791;28.0;168;299.1;310.6;0
0;1383;48.1;138;297.3;308.5;0
0;1503;36.8;17;297.8;307.4;0
0;1535;37.7;85;297.5;308.7;0
0;1498;39.7;92;301.1;310.7;0
0;1444;46.7;0;296.2;307.1;0
0;1443;41.8;139;296.8;307.6;0
0;1608;36.6;27;297.3;308.4;0
0;1570;37.0;165;302.3;312.0;0
0;1373;48.4;127;298.8;309.7;0
0;1983;21.0;201;299.7;310.9;0
0;1418;52.0;185;300.9;310.8;0
0;1543;47.3;132;298.5;309.6;0
0;1453;42.6;206;300.5;310.6;0
0;1449;47.7;185;297.4;308.4;0
0;1409;52.4;52;300.4;309.2;0
0;1452;43.0;119;298.2;308.8;0
0;1831;25.4;156;300.4;309.4;0
0;1445;45.6;192;298.9;310.1;0
0;1744;27.7;155;300.6;310.4;0
0;1435;44.9;99;298.0;308.7;0
0;1451;43.4;49;302.4;311.8;0
0;1842;23.1;33;302.2;311.4;0
1;1362;54.8;213;302.3;310.7;1
0;1632;31.5;99;302.0;310.5;0
0;1473;46.3;181;299.4;308.6;0
0;1542;37.6;134;297.2;308.6;0
0;1544;37.6;176;302.2;311.4;0
0;1601;33.2;121;303.0;311.2;0
0;1405;55.6;112;303.0;312.2;0
0;1432;43.6;63;299.1;310.5;0
0;1492;48.6;83;297.4;308.5;0
0;1868;23.8;166;298.7;309.7;0
0;1490;40.7;106;299.2;308.6;0
0;1567;39.1;7;301.7;310.5;0
0;1378;42.6;95;300.6;309.5;0
1;1629;28.9;20;298.0;308.6;1
0;1389;51.6;184;300.2;310.0;0
0;1393;39.5;197;302.4;310.3;0
0;1268;55.8;141;301.6;310.6;0
0;1546;35.0;91;301.8;310.6;0
0;1523;37.7;146;298.3;310.0;0
0;1519;34.9;171;303.7;313.1;0
0;1626;32.8;33;298.3;308.1;0
0;1583;50.4;116;298.8;310.2;0
0;1547;38.5;181;300.6;309.6;0
0;1475;39.0;142;297.1;308.2;0
0;1505;38.3;0;299.3;310.5;0
0;1492;41.8;72;301.6;310.1;0
0;1459;54.4;2;303.7;313.0;0
0;1412;41.5;7;300.4;311.9;0
0;1356;50.6;0;297.5;308.9;0
0;1775;27.9;45;297.3;308.3;0
0;1493;37.2;92;303.4;312.3;0
0;1555;35.9;128;302.2;311.4;0
0;1443;49.0;193;298.1;308.2;0
0;1452;41.1;0;297.8;309.0;0
0;1517;35.1;45;298.4;309.3;0
0;1578;42.8;94;300.8;311.0;0
0;1560;34.2;125;301.4;310.6;0
0;1463;41.5;188;299.9;311.6;0
0;1493;38.5;74;300.5;310.6;0
0;1542;48.2;42;298.6;309.2;0
0;1439;37.3;177;297.5;308.8;0
0;1459;36.9;196;297.2;308.1;0
0;1483;47.0;180;300.6;309.9;0
0;1617;46.8;223;299.1;308.8;0
0;1433;44.3;171;297.1;308.4;0
0;1551;42.2;20;297.4;308.7;0
0;1557;37.6;65;298.9;308.5;0
0;1259;60.7;93;301.1;310.6;0
0;1397;46.6;148;299.7;311.1;0
0;1658;30.0;141;298.9;308.9;0
0;1499;37.0;119;302.4;310.3;0
0;1408;52.8;52;299.2;308.5;0
0;1432;49.1;32;297.7;309.0;0
0;1505;37.3;30;297.6;309.6;0
0;1565;35.6;41;302.3;311.4;0
0;1528;36.0;109;297.3;308.6;0
0;1724;25.4;155;301.0;310.5;0
0;1442;49.6;208;297.6;309.6;0
0;1668;28.6;139;302.7;312.0;0
0;1466;47.9;63;298.0;308.4;0
0;1608;30.2;131;297.7;309.4;0
0;1435;50.7;116;298.4;309.2;0
0;1575;32.2;72;300.6;309.4;0
0;1479;40.3;127;297.6;308.7;0
0;1386;53.9;67;300.8;310.8;0
0;1708;31.9;171;300.8;311.1;0
0;1573;38.6;123;297.4;308.7;0
0;1530;35.3;44;298.5;308.6;0
0;1479;46.3;10;298.3;308.1;0
0;1543;34.3;148;297.6;309.3;0
0;1408;45.4;84;300.6;310.2;0
0;1705;28.3;137;299.8;311.2;0
0;1471;43.6;49;302.2;311.3;0
0;1530;36.5;94;298.3;308.1;0
0;1472;39.2;17;301.0;311.3;0
0;1616;28.4;199;300.1;309.3;0
0;1611;41.1;211;297.5;309.1;0
0;1551;40.8;156;296.9;307.6;0
0;1422;48.1;20;297.8;309.1;0
0;1497;47.9;188;297.2;308.5;0
0;1648;33.2;149;295.7;306.2;0
0;1638;36.2;125;302.6;310.4;0
0;1366;43.0;117;300.2;311.8;0
0;1457;45.4;0;300.4;310.7;0
1;1341;51.2;64;301.6;310.2;1
0;1382;44.0;67;301.5;310.6;0
0;1536;36.9;108;297.5;308.6;0
0;1452;43.9;192;298.7;308.4;0
0;1492;40.4;200;298.0;307.7;0
0;1442;45.8;85;304.2;313.3;0
0;1457;40.4;162;301.6;310.7;0
0;1406;55.6;148;303.1;311.4;0
0;1461;48.5;68;298.0;308.5;0
0;1410;65.7;191;298.9;308.9;0
0;1529;32.5;7;298.2;308.6;0
0;1452;40.2;56;298.1;308.3;0
0;2183;16.5;100;300.6;310.5;0
0;1390;45.4;124;299.8;309.4;0
0;1549;40.2;114;298.8;309.7;0
0;1463;41.4;115;297.2;308.2;0
0;1823;25.8;9;297.4;308.4;0
0;1469;36.4;41;299.1;310.2;0
0;1420;46.4;124;297.5;308.4;0
0;1388;47.2;188;301.4;310.4;0
0;1384;52.4;64;297.5;308.6;0
0;1616;29.6;114;297.7;308.8;0
0;1366;46.6;18;297.3;308.4;0
0;1382;60.8;160;301.3;310.8;0
0;1427;52.8;84;298.0;308.6;0
0;1511;35.1;70;300.4;310.5;0
0;1459;37.7;111;300.5;309.8;0
0;1429;30.1;216;300.1;309.2;0
0;1459;47.8;208;300.2;309.4;0
0;1429;51.1;76;301.9;310.5;0
0;1597;31.7;174;301.0;311.1;0
0;1686;28.8;49;297.5;308.5;0
